product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB001008,Accessories,Forever21,Fall,,Purple,75.22,25.9,55.74,06-08-2025,31,1.9,TRUE,Color Mismatch
FB001009,Bottoms,Gap,Fall,XS,Black,46.65,24.2,35.36,06-08-2025,8,3.2,FALSE,
FB001010,Dresses,Mango,Fall,XXL,Pink,108.19,0,108.19,06-08-2025,21,,FALSE,
FB001011,Dresses,Zara,Spring,L,Red,62.82,0,62.82,08-10-2024,36,2.1,FALSE,
FB001012,Tops,Zara,Summer,S,Pink,57.32,57.4,24.42,06-08-2025,46,3.1,FALSE,
FB001013,Outerwear,H&M,Winter,XXL,Green,153.59,0,153.59,06-08-2025,31,2.9,TRUE,Damaged
FB001014,Shoes,Mango,Winter,XL,Purple,101.14,0,101.14,06-08-2025,43,2.8,FALSE,
FB001015,Bottoms,Ann Taylor,Spring,XXL,Brown,43.89,15.6,37.04,30-04-2025,31,1.7,TRUE,Wrong Item
FB001016,Outerwear,Zara,Winter,S,Gray,130.16,47.5,68.33,06-08-2025,21,,FALSE,
FB001017,Dresses,Gap,Winter,L,Black,153.12,0,153.12,06-08-2025,27,3.3,FALSE,
FB001018,Tops,Forever21,Summer,XXL,Blue,37.12,12.1,32.63,06-08-2025,43,3.2,FALSE,
FB001019,Tops,Mango,Summer,XXL,Purple,41.05,0,41.05,06-08-2025,24,,FALSE,
FB001020,Shoes,Forever21,Fall,M,Navy,61.04,0,61.04,06-08-2025,43,1.9,FALSE,
FB001021,Tops,Ann Taylor,Summer,S,Black,97.17,0,97.17,06-08-2025,35,3,FALSE,
FB001022,Accessories,Uniqlo,Summer,,Red,63.45,0,63.45,06-08-2025,4,3.9,FALSE,
FB001023,Tops,Mango,Fall,,Gray,117.39,0,117.39,06-08-2025,14,3.2,FALSE,
FB001024,Tops,Banana Republic,Spring,S,Brown,32.89,0,32.89,08-07-2025,6,4.6,FALSE,
FB001025,Bottoms,Ann Taylor,Spring,L,Blue,102.6,38.6,63,10-05-2025,14,4,FALSE,
FB001026,Shoes,Gap,Spring,XXL,Navy,155.92,32.2,105.71,02-10-2024,5,2,FALSE,
FB001027,Outerwear,Gap,Fall,L,Purple,178.39,0,178.39,06-08-2025,29,4.2,FALSE,
FB001028,Outerwear,H&M,Spring,XL,Gray,151.1,0,151.1,22-03-2025,24,2.4,FALSE,
FB001029,Tops,Forever21,Summer,XXL,Beige,91.03,55.4,40.6,06-08-2025,2,2.5,FALSE,
FB001030,Tops,H&M,Fall,M,Gray,89.03,41.3,52.26,06-08-2025,50,,FALSE,
FB001031,Dresses,Ann Taylor,Summer,S,Green,147.58,0,147.58,06-08-2025,10,4.3,FALSE,
FB001032,Dresses,Banana Republic,Summer,XL,Blue,79.98,0,79.98,06-08-2025,25,1.5,FALSE,
FB001033,Dresses,H&M,Fall,XS,Beige,86.38,0,86.38,06-08-2025,40,2.7,FALSE,
FB001034,Tops,Banana Republic,Summer,XXL,Brown,47.29,40.4,28.18,06-08-2025,26,4.4,FALSE,
FB001035,Outerwear,Forever21,Spring,L,Navy,196.54,22.6,152.12,12-05-2025,33,1.4,FALSE,
FB001036,Tops,Zara,Spring,XXL,Gray,72.72,0,72.72,31-01-2025,23,1.6,FALSE,
FB001037,Tops,Gap,Summer,XXL,Beige,115.5,0,115.5,06-08-2025,36,,TRUE,Quality Issue
FB001038,Accessories,H&M,Summer,,Gray,68.22,8.1,62.69,06-08-2025,28,4,FALSE,
FB001039,Tops,Mango,Fall,XXL,Black,91.03,0,91.03,06-08-2025,20,2.1,FALSE,
FB001040,Outerwear,Forever21,Fall,XXL,Purple,100.39,16.5,83.83,06-08-2025,17,4.6,FALSE,
FB001041,Tops,Gap,Fall,XS,Navy,100.03,0,100.03,06-08-2025,39,1.2,FALSE,
FB001042,Accessories,Gap,Spring,,White,50.14,29.2,35.5,04-02-2025,33,4.4,FALSE,
FB001043,Bottoms,Zara,Summer,XL,Black,33.13,0,33.13,06-08-2025,41,3.3,FALSE,
FB001044,Accessories,H&M,Spring,,Navy,67.67,0,67.67,25-09-2024,7,3.3,FALSE,
FB001045,Bottoms,Banana Republic,Summer,S,Black,93.94,56.3,41.05,06-08-2025,36,1.1,FALSE,
FB001046,Tops,Banana Republic,Fall,XS,Black,34.56,11.2,30.69,06-08-2025,46,3.4,FALSE,
FB001047,Outerwear,Ann Taylor,Summer,M,Black,235.33,0,235.33,06-08-2025,11,4.7,TRUE,Size Issue
FB001048,Tops,Uniqlo,Spring,XS,Red,25.45,0,25.45,10-08-2024,29,3.7,FALSE,
FB001049,Tops,Gap,Winter,XL,Gray,71.44,0,71.44,06-08-2025,18,4.3,FALSE,
FB001050,Dresses,Banana Republic,Summer,XL,White,98.33,0,98.33,06-08-2025,46,3.7,FALSE,
FB001051,Dresses,Forever21,Spring,S,Blue,171.1,0,171.1,23-07-2025,34,,FALSE,
FB001052,Dresses,Forever21,Winter,XS,White,155.57,0,155.57,06-08-2025,48,3.8,FALSE,
FB001053,Outerwear,Mango,Fall,L,Green,198.44,0,198.44,06-08-2025,40,2.2,FALSE,
FB001054,Shoes,Ann Taylor,Spring,M,Black,175.85,18.1,144.02,29-01-2025,4,4,FALSE,
FB001055,Outerwear,Forever21,Summer,M,Pink,100.23,0,100.23,06-08-2025,12,3.5,FALSE,
FB001056,Outerwear,Zara,Winter,XXL,Beige,88.94,0,88.94,06-08-2025,36,,FALSE,
FB001057,Outerwear,H&M,Fall,XXL,Navy,205.91,0,205.91,06-08-2025,3,4.8,FALSE,
FB001058,Accessories,Uniqlo,Fall,,Pink,29.06,1.1,28.74,06-08-2025,12,1.1,TRUE,Color Mismatch
FB001059,Accessories,Gap,Summer,,Brown,68.56,0,68.56,06-08-2025,2,2.4,FALSE,
FB001060,Tops,Forever21,Summer,L,Purple,91.6,59.5,37.1,06-08-2025,2,4.3,FALSE,
FB001061,Dresses,H&M,Summer,XS,Black,96.57,0,96.57,06-08-2025,6,1.9,FALSE,
FB001062,Bottoms,H&M,Winter,S,Pink,35.63,57.9,15,06-08-2025,11,1.8,FALSE,
FB001063,Shoes,Uniqlo,Winter,XS,Green,118.98,38.1,73.65,06-08-2025,36,1.1,TRUE,Color Mismatch
FB001064,Shoes,H&M,Spring,XL,Red,62.62,10.1,56.3,15-04-2025,32,2.9,FALSE,
FB001065,Shoes,Forever21,Summer,M,Brown,153.34,55.5,68.24,06-08-2025,46,4.2,TRUE,Wrong Item
FB001066,Tops,Ann Taylor,Summer,L,Green,71.66,49.7,36.04,06-08-2025,33,,TRUE,Color Mismatch
FB001067,Dresses,Ann Taylor,Spring,S,Black,107.58,55.9,47.44,15-02-2025,19,4.4,FALSE,
FB001068,Shoes,Zara,Spring,XL,Blue,137.16,0,137.16,02-04-2025,34,4,FALSE,
FB001069,Tops,Banana Republic,Winter,M,White,119.29,0,119.29,06-08-2025,3,,FALSE,
FB001070,Tops,Mango,Spring,M,Navy,104.09,0,104.09,21-12-2024,29,,FALSE,
FB001071,Dresses,Banana Republic,Fall,,Pink,73.07,0,73.07,06-08-2025,5,4.2,FALSE,
FB001072,Bottoms,Zara,Fall,XXL,Green,76.94,7.6,71.09,06-08-2025,20,3.7,FALSE,
FB001073,Bottoms,Forever21,Winter,XL,Beige,119.92,0,119.92,06-08-2025,37,5,FALSE,
FB001074,Outerwear,Ann Taylor,Winter,XS,White,116.49,0,116.49,06-08-2025,17,3.3,TRUE,Damaged
FB001075,Shoes,Gap,Fall,XL,Pink,179.59,14.7,153.19,06-08-2025,47,2.9,FALSE,
FB001076,Accessories,Uniqlo,Winter,,Black,33.8,0,33.8,06-08-2025,34,4.8,FALSE,
FB001077,Tops,Uniqlo,Fall,L,Beige,41.57,3.3,40.2,06-08-2025,5,2.9,FALSE,
FB001078,Shoes,Forever21,Spring,XL,Purple,139.1,47,73.72,04-01-2025,6,3.4,FALSE,
FB001079,Dresses,Mango,Fall,L,Pink,102.04,0,102.04,06-08-2025,34,3.4,FALSE,
FB001080,Bottoms,Gap,Fall,XXL,Navy,47.25,54.2,21.64,06-08-2025,4,4.9,FALSE,
FB001081,Dresses,Uniqlo,Summer,XS,White,55.08,0,55.08,06-08-2025,48,4.1,FALSE,
FB001082,Outerwear,Forever21,Winter,L,Green,88.32,54.8,39.92,06-08-2025,36,3.1,FALSE,
FB001083,Bottoms,Mango,Fall,M,Red,74.9,16.8,62.32,06-08-2025,13,,TRUE,Color Mismatch
FB001084,Bottoms,Mango,Winter,M,White,69.88,57.4,29.77,06-08-2025,30,4.2,FALSE,
FB001085,Shoes,Uniqlo,Fall,S,Gray,142.83,0,142.83,06-08-2025,25,3.5,FALSE,
FB001086,Shoes,Zara,Fall,,Purple,140.17,0,140.17,06-08-2025,43,3.1,FALSE,
FB001087,Tops,Gap,Winter,M,Brown,106.11,33.8,70.24,06-08-2025,15,4.5,FALSE,
FB001088,Dresses,H&M,Summer,XS,Pink,53.23,0,53.23,06-08-2025,41,2.8,TRUE,Color Mismatch
FB001089,Outerwear,Banana Republic,Spring,XXL,Black,92.25,0,92.25,28-05-2025,22,3.3,TRUE,Wrong Item
FB001090,Accessories,Ann Taylor,Summer,,Brown,39.17,0,39.17,06-08-2025,4,3.5,TRUE,Color Mismatch
FB001091,Accessories,Gap,Spring,,White,72.83,0,72.83,26-11-2024,6,2,FALSE,
FB001092,Bottoms,Forever21,Winter,S,Brown,29.73,28.7,21.2,06-08-2025,37,2.5,FALSE,
FB001093,Dresses,Mango,Winter,XL,Black,144.1,0,144.1,06-08-2025,36,2.5,FALSE,
FB001094,Dresses,H&M,Summer,XL,Brown,109.23,10.8,97.43,06-08-2025,38,3.3,FALSE,
FB001095,Outerwear,Mango,Winter,XL,Pink,180.65,17.5,149.04,06-08-2025,41,1.4,FALSE,
FB001096,Outerwear,Banana Republic,Spring,M,Green,129.24,46.2,69.53,27-03-2025,28,3.2,FALSE,
FB001097,Shoes,Gap,Summer,XS,Blue,195.67,47.1,103.51,06-08-2025,36,4,FALSE,
FB001098,Accessories,Banana Republic,Winter,,Navy,65.64,20.7,52.05,06-08-2025,20,2.6,FALSE,
FB001099,Bottoms,H&M,Spring,XS,Purple,113.18,0,113.18,02-04-2025,3,4.9,FALSE,
FB001100,Shoes,Ann Taylor,Fall,XL,Beige,173.69,0,173.69,06-08-2025,25,3.6,FALSE,
FB001101,Outerwear,Zara,Fall,S,Gray,156.54,0,156.54,06-08-2025,23,1.8,FALSE,
FB001102,Dresses,H&M,Spring,XL,Brown,103.78,39,63.31,12-10-2024,5,,FALSE,
FB001103,Accessories,Gap,Fall,,Black,79.6,0,79.6,06-08-2025,22,,FALSE,
FB001104,Accessories,Ann Taylor,Fall,,Beige,34.18,18.9,27.72,06-08-2025,50,3.6,FALSE,
FB001105,Bottoms,Gap,Winter,XXL,Blue,58.44,0,58.44,06-08-2025,3,2.6,TRUE,Wrong Item
FB001106,Accessories,Zara,Summer,,Navy,30.62,0,30.62,06-08-2025,31,3,TRUE,Damaged
FB001107,Outerwear,Uniqlo,Fall,XXL,Purple,213.94,0,213.94,06-08-2025,16,4.7,FALSE,
FB001108,Bottoms,Forever21,Fall,XL,Pink,29.31,0,29.31,06-08-2025,25,4.6,TRUE,Changed Mind
FB001109,Tops,Forever21,Spring,M,Red,49.12,0,49.12,28-06-2025,47,,FALSE,
FB001110,Bottoms,Banana Republic,Fall,,Purple,113.23,0,113.23,06-08-2025,13,3.7,FALSE,
FB001111,Outerwear,Banana Republic,Spring,XXL,Brown,103.65,0,103.65,16-11-2024,4,1,FALSE,
FB001112,Dresses,Ann Taylor,Fall,,Gray,71.84,49.4,36.35,06-08-2025,25,,FALSE,
FB001113,Shoes,Zara,Winter,L,Gray,128.31,0,128.31,06-08-2025,36,4,TRUE,Changed Mind
FB001114,Shoes,Forever21,Winter,L,Blue,118.97,0,118.97,06-08-2025,45,3.8,FALSE,
FB001115,Bottoms,Zara,Winter,S,Red,31.98,16.5,26.7,06-08-2025,48,1.8,FALSE,
FB001116,Tops,Banana Republic,Winter,XXL,Purple,115.89,26.8,84.83,06-08-2025,26,4.6,FALSE,
FB001117,Dresses,Ann Taylor,Fall,XL,Pink,140.06,0,140.06,06-08-2025,37,2.3,FALSE,
FB001118,Shoes,Mango,Fall,XS,Pink,154.82,0,154.82,06-08-2025,10,4.1,FALSE,
FB001119,Dresses,Uniqlo,Winter,XL,Blue,114.21,20.2,91.14,06-08-2025,5,2,TRUE,Wrong Item
FB001120,Shoes,Zara,Winter,XL,Blue,114.84,0,114.84,06-08-2025,38,2.6,TRUE,Color Mismatch
FB001121,Dresses,Mango,Winter,XL,Navy,131.32,6.8,122.39,06-08-2025,18,2,FALSE,
FB001122,Tops,Mango,Fall,S,Pink,91.41,32.1,62.07,06-08-2025,49,2.3,FALSE,
FB001123,Outerwear,Gap,Fall,XS,Black,202.28,0,202.28,06-08-2025,4,,FALSE,
FB001124,Bottoms,Forever21,Fall,M,Red,119.63,0,119.63,06-08-2025,14,2.1,FALSE,
FB001125,Shoes,Banana Republic,Summer,L,Blue,167.89,0,167.89,06-08-2025,12,1,FALSE,
FB001126,Shoes,Uniqlo,Spring,XL,Blue,100.39,0,100.39,07-03-2025,24,3.2,TRUE,Quality Issue
FB001127,Dresses,Gap,Summer,L,Gray,162.42,40.9,95.99,06-08-2025,32,1,FALSE,
FB001128,Shoes,Gap,Spring,XS,Gray,65.07,5.1,61.75,17-01-2025,16,4.3,FALSE,
FB001129,Bottoms,Forever21,Spring,XXL,Red,78.1,48.7,40.07,06-05-2025,0,,FALSE,
FB001130,Outerwear,Zara,Spring,M,Blue,115.73,59.8,46.52,28-09-2024,10,4.2,FALSE,
FB001131,Accessories,Ann Taylor,Fall,,Navy,21.57,11.9,19,06-08-2025,37,3,TRUE,Changed Mind
FB001132,Dresses,Banana Republic,Fall,S,Brown,75.85,50.3,37.7,06-08-2025,50,4.7,TRUE,Quality Issue
FB001133,Outerwear,Uniqlo,Summer,L,Green,170.91,0,170.91,06-08-2025,36,1.6,TRUE,Quality Issue
FB001134,Shoes,H&M,Fall,XL,White,94.06,22.4,72.99,06-08-2025,0,,FALSE,
FB001135,Bottoms,H&M,Summer,S,Blue,84.44,0,84.44,06-08-2025,2,1.1,FALSE,
FB001136,Outerwear,Zara,Summer,XS,Pink,93.11,0,93.11,06-08-2025,43,2.8,FALSE,
FB001137,Tops,Zara,Winter,S,Blue,84.85,8.8,77.38,06-08-2025,19,4.1,TRUE,Changed Mind
FB001138,Shoes,Uniqlo,Spring,M,Green,138.41,0,138.41,17-11-2024,40,3.1,FALSE,
FB001139,Accessories,Zara,Fall,,Pink,20.19,21.6,15.83,06-08-2025,45,4.4,TRUE,Changed Mind
FB001140,Dresses,Banana Republic,Fall,M,Gray,124.17,37.6,77.48,06-08-2025,24,2.3,FALSE,
FB001141,Outerwear,Banana Republic,Spring,L,Red,133.92,0,133.92,13-04-2025,41,2.8,FALSE,
FB001142,Accessories,Banana Republic,Spring,,Gray,77.78,0,77.78,07-07-2025,23,2.5,TRUE,Size Issue
FB001143,Dresses,Mango,Winter,XXL,Brown,157.69,35.9,101.08,06-08-2025,6,1,FALSE,
FB001144,Tops,Zara,Winter,L,Black,99.57,0,99.57,06-08-2025,17,1,FALSE,
FB001145,Accessories,Zara,Summer,,Brown,43.61,33.3,29.09,06-08-2025,47,2.5,FALSE,
FB001146,Outerwear,Gap,Winter,M,Brown,88.87,0,88.87,06-08-2025,27,2.4,FALSE,
FB001147,Bottoms,Forever21,Fall,M,White,112.6,19.8,90.31,06-08-2025,2,1,FALSE,
FB001148,Tops,Uniqlo,Fall,XL,Green,33.35,0,33.35,06-08-2025,29,1.2,FALSE,
FB001149,Bottoms,Forever21,Fall,L,Navy,115.82,2.9,112.46,06-08-2025,46,,FALSE,
FB001150,Tops,Banana Republic,Fall,XL,White,107.79,3.1,104.45,06-08-2025,6,2.8,FALSE,
FB001151,Tops,H&M,Summer,S,White,53.87,0,53.87,06-08-2025,50,4.2,TRUE,Damaged
FB001152,Tops,Gap,Spring,XS,Green,72.5,40.8,42.92,30-12-2024,23,4.4,FALSE,
FB001153,Shoes,Gap,Spring,S,Gray,152.32,0,152.32,09-06-2025,15,,FALSE,
FB001154,Dresses,H&M,Winter,M,Red,67.63,0,67.63,06-08-2025,9,4.7,FALSE,
FB001155,Outerwear,Uniqlo,Summer,XS,Purple,221.94,0,221.94,06-08-2025,35,1.5,FALSE,
FB001156,Bottoms,Zara,Fall,XS,Pink,118.77,8.4,108.79,06-08-2025,30,4.6,TRUE,Wrong Item
FB001157,Tops,Forever21,Fall,XS,Green,100.17,0,100.17,06-08-2025,18,1.2,FALSE,
FB001158,Accessories,Banana Republic,Summer,,White,18.45,0,18.45,06-08-2025,39,2.2,FALSE,
FB001159,Accessories,Gap,Summer,,Purple,45.56,13.5,39.41,06-08-2025,40,3.2,FALSE,
FB001160,Tops,Uniqlo,Spring,S,Purple,62.21,0,62.21,23-07-2025,38,2.6,FALSE,
FB001161,Accessories,Forever21,Winter,,Blue,37.02,0,37.02,06-08-2025,12,4.3,FALSE,
FB001162,Dresses,Zara,Summer,XL,Beige,51.86,39,31.63,06-08-2025,40,2.4,FALSE,
FB001163,Dresses,Zara,Spring,XS,Purple,76.24,0,76.24,07-01-2025,14,2.8,FALSE,
FB001164,Accessories,Zara,Fall,,Gray,74.17,0,74.17,06-08-2025,24,1.7,FALSE,
FB001165,Bottoms,Forever21,Spring,L,Beige,75.99,0,75.99,18-02-2025,19,1.7,TRUE,Size Issue
FB001166,Bottoms,H&M,Winter,XS,Navy,62.33,49.4,31.54,06-08-2025,46,3.5,FALSE,
FB001167,Bottoms,Mango,Winter,XXL,Red,93.59,0,93.59,06-08-2025,38,1.9,FALSE,
FB001168,Tops,Forever21,Fall,,Blue,72.83,35.7,46.83,06-08-2025,11,3.1,FALSE,
FB001169,Outerwear,Uniqlo,Winter,XXL,Gray,134.59,33.6,89.37,06-08-2025,42,2.9,FALSE,
FB001170,Bottoms,Zara,Spring,,Beige,71.6,41.9,41.6,12-04-2025,16,2.8,FALSE,
FB001171,Shoes,Ann Taylor,Summer,XL,Red,62.35,53.5,28.99,06-08-2025,1,4.1,FALSE,
FB001172,Outerwear,Ann Taylor,Spring,XS,Navy,80.55,43.7,45.35,21-10-2024,41,4.8,TRUE,Changed Mind
FB001173,Shoes,Banana Republic,Winter,M,Beige,171.48,0,171.48,06-08-2025,15,2.4,FALSE,
FB001174,Tops,Ann Taylor,Spring,XL,Navy,30.81,15.7,25.97,19-09-2024,4,,FALSE,
FB001175,Dresses,H&M,Summer,L,Blue,97.14,0,97.14,06-08-2025,20,4.1,FALSE,
FB001176,Shoes,Forever21,Fall,S,White,128.27,0,128.27,06-08-2025,28,,FALSE,
FB001177,Dresses,Zara,Winter,XL,Green,174.86,0,174.86,06-08-2025,43,4.6,FALSE,
FB001178,Dresses,Banana Republic,Winter,XL,White,100.03,0,100.03,06-08-2025,36,1.9,TRUE,Quality Issue
FB001179,Dresses,Zara,Winter,S,Purple,49.89,0,49.89,06-08-2025,0,3.5,TRUE,Wrong Item
FB001180,Shoes,H&M,Fall,XL,Brown,170.43,0,170.43,06-08-2025,22,,FALSE,
FB001181,Outerwear,Gap,Summer,XS,Navy,186.78,0,186.78,06-08-2025,22,2.9,FALSE,
FB001182,Accessories,Forever21,Fall,,Navy,63.98,0,63.98,06-08-2025,36,1.7,FALSE,
FB001183,Outerwear,Forever21,Fall,XS,Navy,225.64,0,225.64,06-08-2025,31,1.3,FALSE,
FB001184,Tops,Mango,Fall,XS,White,115.29,13.9,99.26,06-08-2025,37,,FALSE,
FB001185,Bottoms,Mango,Fall,XS,White,92.59,0,92.59,06-08-2025,39,2.3,FALSE,
FB001186,Accessories,Uniqlo,Spring,,Beige,67.65,26.2,49.93,28-05-2025,23,1.7,FALSE,
FB001187,Outerwear,Ann Taylor,Spring,L,White,128.92,0,128.92,10-07-2025,40,1.5,FALSE,
FB001188,Accessories,Banana Republic,Fall,,Red,16.51,16.8,13.74,06-08-2025,47,1.2,FALSE,
FB001189,Shoes,Banana Republic,Winter,,Gray,173.66,42.7,99.51,06-08-2025,1,3.1,FALSE,
FB001190,Tops,H&M,Spring,S,Black,71.49,20.9,56.55,12-01-2025,33,1.3,FALSE,
FB001191,Outerwear,Uniqlo,Fall,XXL,Gray,230.81,24.3,174.72,06-08-2025,26,,TRUE,Size Issue
FB001192,Shoes,H&M,Spring,XS,Green,101,58.6,41.81,04-07-2025,44,1.2,FALSE,
FB001193,Outerwear,Mango,Winter,XXL,Brown,116.37,52.6,55.16,06-08-2025,43,2.4,FALSE,
FB001194,Shoes,H&M,Spring,L,Beige,150.28,8.3,137.81,22-01-2025,48,2.9,FALSE,
FB001195,Outerwear,Zara,Winter,XL,Gray,107.81,0,107.81,06-08-2025,15,2.7,FALSE,
FB001196,Dresses,Zara,Spring,L,Navy,61.24,0,61.24,05-04-2025,3,,FALSE,
FB001197,Accessories,Zara,Winter,,Green,34.04,0,34.04,06-08-2025,3,1.9,FALSE,
FB001198,Dresses,Gap,Summer,S,Brown,168.16,45.9,90.97,06-08-2025,44,1.5,FALSE,
FB001199,Tops,Ann Taylor,Fall,M,Red,74.07,0,74.07,06-08-2025,47,1.4,FALSE,
FB001200,Tops,Forever21,Winter,XXL,Brown,84.75,0,84.75,06-08-2025,7,2.5,FALSE,
FB001201,Shoes,Mango,Summer,M,Red,187.47,9.6,169.47,06-08-2025,28,4,FALSE,
FB001202,Accessories,Uniqlo,Spring,,Green,45.81,14.1,39.35,14-04-2025,29,,FALSE,
FB001203,Outerwear,Banana Republic,Fall,XL,Brown,87.09,0,87.09,06-08-2025,8,2.8,FALSE,
FB001204,Outerwear,H&M,Summer,XS,Brown,232.5,56.8,100.44,06-08-2025,23,2.9,TRUE,Size Issue
FB001205,Shoes,Ann Taylor,Spring,XS,Purple,184.87,0,184.87,28-09-2024,32,1.8,FALSE,
FB001206,Tops,Gap,Fall,XS,Gray,31.36,0,31.36,06-08-2025,50,3.4,FALSE,
FB001207,Accessories,H&M,Winter,,Navy,62.26,24.6,46.94,06-08-2025,33,3.5,FALSE,
FB001208,Accessories,Mango,Summer,,Navy,64.82,42.2,37.47,06-08-2025,26,1.3,FALSE,
FB001209,Accessories,Zara,Spring,,Blue,15.92,0,15.92,06-09-2024,7,4.1,FALSE,
FB001210,Outerwear,H&M,Spring,M,Purple,180.83,0,180.83,02-09-2024,20,2,FALSE,
FB001211,Shoes,Forever21,Summer,L,Brown,73.81,0,73.81,06-08-2025,44,1.3,FALSE,
FB001212,Shoes,Ann Taylor,Summer,XXL,Beige,127.52,0,127.52,06-08-2025,0,3.4,FALSE,
FB001213,Bottoms,H&M,Fall,,Brown,52.08,0,52.08,06-08-2025,12,,FALSE,
FB001214,Bottoms,Forever21,Winter,XS,Red,32.83,23,25.28,06-08-2025,24,1.1,FALSE,
FB001215,Tops,Banana Republic,Winter,S,Purple,108.92,0,108.92,06-08-2025,6,1.8,FALSE,
FB001216,Shoes,Forever21,Winter,,Navy,85.83,47.5,45.06,06-08-2025,8,1.1,FALSE,
FB001217,Accessories,Zara,Spring,,Blue,62.02,0,62.02,25-04-2025,3,3.7,FALSE,
FB001218,Shoes,H&M,Summer,XL,Black,127.31,5.4,120.44,06-08-2025,34,2.5,FALSE,
FB001219,Tops,Ann Taylor,Fall,,Red,35.74,0,35.74,06-08-2025,33,,TRUE,Color Mismatch
FB001220,Accessories,H&M,Summer,,Gray,69.62,27.9,50.2,06-08-2025,5,1.1,FALSE,
FB001221,Tops,Zara,Winter,XXL,Black,92.01,28.8,65.51,06-08-2025,37,1.9,FALSE,
FB001222,Shoes,Mango,Fall,M,Black,110.1,0,110.1,06-08-2025,13,3.6,TRUE,Changed Mind
FB001223,Bottoms,Zara,Fall,XXL,Red,109.05,0,109.05,06-08-2025,13,3.7,FALSE,
FB001224,Accessories,Forever21,Winter,,Beige,67.46,0,67.46,06-08-2025,28,1.4,FALSE,
FB001225,Shoes,Ann Taylor,Winter,M,White,110.11,10.2,98.88,06-08-2025,47,,FALSE,
FB001226,Shoes,Banana Republic,Summer,XL,White,162.5,0,162.5,06-08-2025,45,,FALSE,
FB001227,Accessories,Uniqlo,Summer,,Black,23.8,8.3,21.82,06-08-2025,0,3.5,FALSE,
FB001228,Bottoms,Banana Republic,Fall,XS,Brown,115.89,0,115.89,06-08-2025,34,2.9,FALSE,
FB001229,Outerwear,H&M,Spring,M,Red,139.2,42.5,80.04,02-10-2024,27,2.9,FALSE,
FB001230,Dresses,Forever21,Fall,S,Navy,120.42,36.7,76.23,06-08-2025,46,2.4,FALSE,
FB001231,Accessories,Banana Republic,Fall,,Beige,72.81,0,72.81,06-08-2025,4,4.3,FALSE,
FB001232,Accessories,Zara,Spring,,Brown,29.75,0,29.75,07-02-2025,37,3.9,FALSE,
FB001233,Tops,Gap,Summer,XL,Black,33.63,0,33.63,06-08-2025,13,4.7,FALSE,
FB001234,Outerwear,Banana Republic,Fall,S,Brown,101.93,0,101.93,06-08-2025,31,,FALSE,
FB001235,Accessories,Mango,Winter,,White,41.43,0,41.43,06-08-2025,10,,FALSE,
FB001236,Outerwear,Ann Taylor,Spring,L,Green,126.14,0,126.14,18-05-2025,24,3.6,FALSE,
FB001237,Bottoms,Zara,Spring,M,Purple,96.76,0,96.76,26-02-2025,6,,FALSE,
FB001238,Tops,Mango,Winter,XS,Navy,114.32,0,114.32,06-08-2025,27,5,FALSE,
FB001239,Shoes,H&M,Spring,S,Purple,102.46,0,102.46,17-12-2024,20,3.7,TRUE,Quality Issue
FB001240,Bottoms,Uniqlo,Summer,L,Pink,95.7,15,81.34,06-08-2025,9,4.9,FALSE,
FB001241,Bottoms,H&M,Winter,M,Blue,55.49,0,55.49,06-08-2025,25,4.6,FALSE,
FB001242,Accessories,Ann Taylor,Winter,,White,30.58,9.8,27.58,06-08-2025,34,3.4,FALSE,
FB001243,Bottoms,Mango,Fall,S,Red,116.58,0,116.58,06-08-2025,47,1.2,FALSE,
FB001244,Dresses,Zara,Winter,XL,Navy,79.18,21.1,62.47,06-08-2025,36,1.5,TRUE,Changed Mind
FB001245,Dresses,Forever21,Summer,,Navy,88.71,0,88.71,06-08-2025,3,3.5,FALSE,
FB001246,Dresses,Banana Republic,Spring,XXL,Purple,150.58,0,150.58,19-12-2024,38,2.1,FALSE,
FB001247,Dresses,Uniqlo,Summer,XXL,White,179.9,9.3,163.17,06-08-2025,34,2.1,FALSE,
FB001248,Outerwear,Forever21,Spring,XL,Red,135.3,0,135.3,16-02-2025,19,4.6,FALSE,
FB001249,Shoes,Uniqlo,Fall,XXL,Black,146.43,0,146.43,06-08-2025,7,2.5,FALSE,
FB001250,Outerwear,Forever21,Winter,M,Green,160.27,0,160.27,06-08-2025,11,2,FALSE,
FB001251,Shoes,Mango,Winter,M,Gray,169.87,8.8,154.92,06-08-2025,36,2.1,FALSE,
FB001252,Shoes,Ann Taylor,Summer,,Gray,137.33,0,137.33,06-08-2025,35,4.6,FALSE,
FB001253,Bottoms,Forever21,Summer,XXL,Red,38.18,0,38.18,06-08-2025,38,,FALSE,
FB001254,Tops,Zara,Summer,XXL,Blue,40.62,20.1,32.46,06-08-2025,7,,FALSE,
FB001255,Bottoms,H&M,Winter,XS,Black,56.4,23.3,43.26,06-08-2025,35,,FALSE,
FB001256,Accessories,Forever21,Summer,,Green,19.56,0,19.56,06-08-2025,13,3.1,FALSE,
FB001257,Shoes,H&M,Winter,L,White,155.66,0,155.66,06-08-2025,3,4,FALSE,
FB001258,Tops,Zara,Summer,S,Purple,106.2,0,106.2,06-08-2025,10,1.1,FALSE,
